osmid,y,x,street_count,highway,ref,railway,geometry
1055512682,41.0036851,28.9247032,3,,,,POINT (28.9247032 41.0036851)
1055512718,41.0032574,28.9214717,3,,,,POINT (28.9214717 41.0032574)
1055512721,41.000718,28.9208572,3,,,,POINT (28.9208572 41.000718)
1055512722,40.9998484,28.9207742,4,,,,POINT (28.9207742 40.9998484)
1055512738,41.0024993,28.9292364,1,,,,POINT (28.9292364 41.0024993)
1055512744,41.0028091,28.9295962,3,,,,POINT (28.9295962 41.0028091)
1055512750,41.0027434,28.9293969,3,,,,POINT (28.9293969 41.0027434)
1055512770,41.0014609,28.9274018,1,,,,POINT (28.9274018 41.0014609)
1055512772,41.0017522,28.9274164,3,,,,POINT (28.9274164 41.0017522)
1055512781,41.0023256,28.9277891,3,,,,POINT (28.9277891 41.0023256)
1055512785,41.0029455,28.9301622,3,,,,POINT (28.9301622 41.0029455)
1055512799,41.0016459,28.9285565,1,,,,POINT (28.9285565 41.0016459)
1055512800,41.0020884,28.929317,3,,,,POINT (28.929317 41.0020884)
1055512809,41.0036926,28.926683,3,,,,POINT (28.926683 41.0036926)
1055512810,41.0007695,28.9292103,3,,,,POINT (28.9292103 41.0007695)
1055512812,41.0011665,28.9292052,1,,,,POINT (28.9292052 41.0011665)
1055512832,41.0032685,28.9272945,4,,,,POINT (28.9272945 41.0032685)
1055512836,41.0017209,28.9268392,3,,,,POINT (28.9268392 41.0017209)
1055512841,41.0017683,28.927714,3,,,,POINT (28.927714 41.0017683)
1055512848,41.001983,28.9280023,3,,,,POINT (28.9280023 41.001983)
1055512853,41.0019692,28.9300204,3,,,,POINT (28.9300204 41.0019692)
1055512887,41.0027911,28.9252614,3,,,,POINT (28.9252614 41.0027911)
1055512898,41.0035134,28.9246775,3,,,,POINT (28.9246775 41.0035134)
1055512900,41.0021871,28.9258182,3,,,,POINT (28.9258182 41.0021871)
1055512906,41.0011518,28.9250116,3,,,,POINT (28.9250116 41.0011518)
1055512929,41.0027442,28.9245814,3,,,,POINT (28.9245814 41.0027442)
1055512946,41.002594,28.9250733,5,,,,POINT (28.9250733 41.002594)
1055512952,41.0029254,28.9269575,4,,,,POINT (28.9269575 41.0029254)
1055512956,41.0035101,28.9264269,3,,,,POINT (28.9264269 41.0035101)
1055512957,41.0021643,28.9267138,3,,,,POINT (28.9267138 41.0021643)
1055512962,41.0029065,28.9254333,3,,,,POINT (28.9254333 41.0029065)
1055512970,41.002021,28.9267242,3,,,,POINT (28.9267242 41.002021)
1055512978,41.0028192,28.9240034,3,,,,POINT (28.9240034 41.0028192)
1055513056,41.0035643,28.9274818,3,,,,POINT (28.9274818 41.0035643)
1055513060,41.0037001,28.9270038,3,,,,POINT (28.9270038 41.0037001)
1055513062,41.0037431,28.9267982,3,,,,POINT (28.9267982 41.0037431)
1055513081,41.0036271,28.9296316,3,,,,POINT (28.9296316 41.0036271)
1055513083,41.0039648,28.9292794,3,,,,POINT (28.9292794 41.0039648)
1057437389,41.0104252,28.9457054,4,,,,POINT (28.9457054 41.0104252)
1057437393,41.0105623,28.9452524,3,crossing,,,POINT (28.9452524 41.0105623)
1057437398,41.0116714,28.9410153,3,crossing,,,POINT (28.9410153 41.0116714)
1057437585,41.0097252,28.9480057,3,,,,POINT (28.9480057 41.0097252)
1057574286,41.0106703,28.9274476,3,,,,POINT (28.9274476 41.0106703)
1057574289,41.0107191,28.9280671,3,,,,POINT (28.9280671 41.0107191)
1057574296,41.0107758,28.9288845,3,,,,POINT (28.9288845 41.0107758)
1057574309,41.0104033,28.9274342,3,,,,POINT (28.9274342 41.0104033)
1057574316,41.0105176,28.9289616,3,,,,POINT (28.9289616 41.0105176)
1057574341,41.0109411,28.9280317,3,,,,POINT (28.9280317 41.0109411)
1057574349,41.0114068,28.9274195,3,,,,POINT (28.9274195 41.0114068)
1057574363,41.0109452,28.9288763,3,,,,POINT (28.9288763 41.0109452)
1057574371,41.0074681,28.9257699,3,,,,POINT (28.9257699 41.0074681)
1057574376,41.0067077,28.9255059,3,,,,POINT (28.9255059 41.0067077)
1057574424,41.0102098,28.9291396,4,,,,POINT (28.9291396 41.0102098)
1057574433,41.0106148,28.928921,3,,,,POINT (28.928921 41.0106148)
1057574445,41.011122,28.9288441,3,,,,POINT (28.9288441 41.011122)
1057574496,41.0097635,28.9285011,3,,,,POINT (28.9285011 41.0097635)
1057574498,41.0093578,28.9283254,3,,,,POINT (28.9283254 41.0093578)
1057574513,41.0114535,28.929478,3,,,,POINT (28.929478 41.0114535)
1057574602,41.0090963,28.92888,3,,,,POINT (28.92888 41.0090963)
1057574604,41.0084831,28.9280709,3,,,,POINT (28.9280709 41.0084831)
1057574619,41.0086729,28.9272621,3,,,,POINT (28.9272621 41.0086729)
1057574625,41.0086279,28.9278632,3,,,,POINT (28.9278632 41.0086279)
1057574663,41.0095603,28.9277323,3,,,,POINT (28.9277323 41.0095603)
1057574676,41.007483,28.9302297,1,,,,POINT (28.9302297 41.007483)
1057574687,41.0078344,28.9312677,3,,,,POINT (28.9312677 41.0078344)
1057574699,41.0081242,28.9298442,1,,,,POINT (28.9298442 41.0081242)
1057574704,41.0085128,28.9298334,3,,,,POINT (28.9298334 41.0085128)
1057574735,41.0097572,28.9264333,3,,,,POINT (28.9264333 41.0097572)
1057574740,41.0096157,28.9273421,4,,,,POINT (28.9273421 41.0096157)
1057574787,41.0089403,28.9273012,4,,,,POINT (28.9273012 41.0089403)
1057574790,41.0083763,28.9272155,3,,,,POINT (28.9272155 41.0083763)
1057574797,41.0090782,28.9262615,3,,,,POINT (28.9262615 41.0090782)
1057574800,41.0089986,28.9268508,3,,,,POINT (28.9268508 41.0089986)
1057574810,41.0084018,28.9280063,3,,,,POINT (28.9280063 41.0084018)
1057574815,41.0084147,28.926706,3,,,,POINT (28.926706 41.0084147)
1057574839,41.0096231,28.926406,3,,,,POINT (28.926406 41.0096231)
1057574846,41.0097867,28.9256447,3,,,,POINT (28.9256447 41.0097867)
1057574850,41.0099747,28.9248828,3,,,,POINT (28.9248828 41.0099747)
1057574851,41.0100675,28.9244628,3,,,,POINT (28.9244628 41.0100675)
1057574863,41.0103322,28.9255266,4,,,,POINT (28.9255266 41.0103322)
1057574872,41.0100478,28.9257849,3,,,,POINT (28.9257849 41.0100478)
1057574885,41.0104722,28.9262385,4,,,,POINT (28.9262385 41.0104722)
1057574898,41.0116206,28.9270882,3,,,,POINT (28.9270882 41.0116206)
1057574904,41.0095135,28.9242885,3,,,,POINT (28.9242885 41.0095135)
1057574906,41.0093103,28.9263284,3,,,,POINT (28.9263284 41.0093103)
1057574919,41.0108525,28.9231816,3,,,,POINT (28.9231816 41.0108525)
1057574922,41.0101827,28.9229212,3,,,,POINT (28.9229212 41.0101827)
1057574934,41.0096994,28.9237873,3,,,,POINT (28.9237873 41.0096994)
1057574944,41.0101249,28.9238133,3,,,,POINT (28.9238133 41.0101249)
1057574949,41.0114109,28.9258566,3,,,,POINT (28.9258566 41.0114109)
1057574965,41.0122823,28.9252937,3,,,,POINT (28.9252937 41.0122823)
1057574975,41.0125053,28.9235451,3,,,,POINT (28.9235451 41.0125053)
1057575005,41.0111115,28.925853,3,,,,POINT (28.925853 41.0111115)
1057575024,41.0098648,28.9264202,3,,,,POINT (28.9264202 41.0098648)
1057575028,41.0083617,28.9261567,3,,,,POINT (28.9261567 41.0083617)
1057575042,41.0117756,28.9242552,3,,,,POINT (28.9242552 41.0117756)
1057575050,41.0112019,28.9232413,3,,,,POINT (28.9232413 41.0112019)
1057575054,41.0106937,28.9240612,4,,,,POINT (28.9240612 41.0106937)
1057575074,41.0112305,28.9241854,4,,,,POINT (28.9241854 41.0112305)
1057575081,41.0091615,28.9241726,3,,,,POINT (28.9241726 41.0091615)
1057575113,41.0083488,28.9260228,3,,,,POINT (28.9260228 41.0083488)
1057575115,41.0083964,28.9257486,3,,,,POINT (28.9257486 41.0083964)
1057575145,41.0083527,28.9279017,3,,,,POINT (28.9279017 41.0083527)
1057575149,41.007644,28.9271767,3,,,,POINT (28.9271767 41.007644)
1057575163,41.0069907,28.9270547,3,,,,POINT (28.9270547 41.0069907)
1057575174,41.0080948,28.9282388,1,,,,POINT (28.9282388 41.0080948)
1057575193,41.0075789,28.9253813,3,,,,POINT (28.9253813 41.0075789)
1057575205,41.0069759,28.9269237,3,,,,POINT (28.9269237 41.0069759)
1057575224,41.0077609,28.9244302,3,,,,POINT (28.9244302 41.0077609)
1057575273,41.0111521,28.9301929,3,,,,POINT (28.9301929 41.0111521)
1057575327,41.0079723,28.923686,3,,,,POINT (28.923686 41.0079723)
1057575345,41.0074826,28.9253099,3,,,,POINT (28.9253099 41.0074826)
1057575356,41.0079987,28.9230394,3,,,,POINT (28.9230394 41.0079987)
1057575460,41.0113444,28.9309117,1,,,,POINT (28.9309117 41.0113444)
1057575463,41.0114649,28.9304963,4,,,,POINT (28.9304963 41.0114649)
1057575485,41.0120091,28.9268393,1,,,,POINT (28.9268393 41.0120091)
1057575490,41.0124888,28.9270143,3,,,,POINT (28.9270143 41.0124888)
1057575495,41.0119367,28.927245,1,,,,POINT (28.927245 41.0119367)
1057575499,41.0124273,28.9272368,4,,,,POINT (28.9272368 41.0124273)
1057575536,41.0110633,28.9300449,3,,,,POINT (28.9300449 41.0110633)
1057575658,41.0133217,28.9236536,3,,,,POINT (28.9236536 41.0133217)
1057575660,41.0132865,28.9237805,3,,,,POINT (28.9237805 41.0132865)
1057575664,41.0130939,28.9245681,3,,,,POINT (28.9245681 41.0130939)
1057575756,41.0135752,28.9245156,3,,,,POINT (28.9245156 41.0135752)
1057575851,41.0048857,28.9255795,3,,,,POINT (28.9255795 41.0048857)
1057575855,41.0057466,28.9257321,3,,,,POINT (28.9257321 41.0057466)
1057575873,41.0053118,28.9264177,3,,,,POINT (28.9264177 41.0053118)
1057575886,41.0051139,28.9267098,3,,,,POINT (28.9267098 41.0051139)
1057575892,41.0038272,28.9254213,3,,,,POINT (28.9254213 41.0038272)
1057575908,41.0055728,28.9261883,3,,,,POINT (28.9261883 41.0055728)
1057575910,41.0054314,28.926936,4,,,,POINT (28.926936 41.0054314)
1057575917,41.0053346,28.9279853,3,,,,POINT (28.9279853 41.0053346)
1057575922,41.0053982,28.9281749,3,,,,POINT (28.9281749 41.0053982)
1057575929,41.0053177,28.9289323,3,,,,POINT (28.9289323 41.0053177)
1057575945,41.0048047,28.9274356,3,,,,POINT (28.9274356 41.0048047)
1057575951,41.0069997,28.9282139,3,,,,POINT (28.9282139 41.0069997)
1057575960,41.0067278,28.928162,3,,,,POINT (28.928162 41.0067278)
1057575978,41.0058654,28.9280936,4,,,,POINT (28.9280936 41.0058654)
1057575993,41.0065454,28.9291361,3,,,,POINT (28.9291361 41.0065454)
1057576014,41.0042444,28.9267276,3,,,,POINT (28.9267276 41.0042444)
1057576028,41.0050394,28.9267009,4,,,,POINT (28.9267009 41.0050394)
1057576033,41.0058086,28.9271754,3,,,,POINT (28.9271754 41.0058086)
1057576038,41.0069899,28.9271294,3,,,,POINT (28.9271294 41.0069899)
1057576048,41.0060753,28.9250097,3,,,,POINT (28.9250097 41.0060753)
1057576071,41.0048544,28.9273229,3,,,,POINT (28.9273229 41.0048544)
1057576079,41.0042004,28.9278419,3,,,,POINT (28.9278419 41.0042004)
1057576086,41.003963,28.9282634,3,,,,POINT (28.9282634 41.003963)
1057576118,41.0062853,28.9290675,4,,,,POINT (28.9290675 41.0062853)
1057576136,41.0039815,28.9270811,3,,,,POINT (28.9270811 41.0039815)
1057576171,41.0051329,28.9289459,3,,,,POINT (28.9289459 41.0051329)
1057576189,41.0066985,28.9291682,3,,,,POINT (28.9291682 41.0066985)
1057576198,41.0070658,28.9291452,3,,,,POINT (28.9291452 41.0070658)
1057576228,41.0061177,28.9303385,3,,,,POINT (28.9303385 41.0061177)
1057576231,41.0060372,28.9305998,3,,,,POINT (28.9305998 41.0060372)
1057576251,41.0068613,28.9302921,3,,,,POINT (28.9302921 41.0068613)
1057576279,41.0044897,28.9297352,3,,,,POINT (28.9297352 41.0044897)
1057576282,41.0046159,28.9297962,3,,,,POINT (28.9297962 41.0046159)
1057576292,41.0056422,28.9303335,3,,,,POINT (28.9303335 41.0056422)
1057576305,41.0035531,28.9307934,3,,,,POINT (28.9307934 41.0035531)
1057576311,41.0042108,28.9304753,3,,,,POINT (28.9304753 41.0042108)
1057576458,41.0049324,28.9311891,4,,,,POINT (28.9311891 41.0049324)
1057576484,41.0057935,28.9301401,3,,,,POINT (28.9301401 41.0057935)
1057576502,41.003872,28.9282484,3,,,,POINT (28.9282484 41.003872)
1057576534,41.0063264,28.9312079,3,,,,POINT (28.9312079 41.0063264)
1057576718,41.0073635,28.9359192,3,,,,POINT (28.9359192 41.0073635)
1057576771,41.0071284,28.9298656,3,,,,POINT (28.9298656 41.0071284)
1057576788,41.007303,28.9312425,3,,,,POINT (28.9312425 41.007303)
1057576838,41.0062213,28.9335158,3,,,,POINT (28.9335158 41.0062213)
1057576848,41.006481,28.933537,3,,,,POINT (28.933537 41.006481)
1057576852,41.006802,28.9335263,3,,,,POINT (28.9335263 41.006802)
1057576903,41.0064806,28.9337629,1,,,,POINT (28.9337629 41.0064806)
1057576944,41.0074023,28.9312494,3,,,,POINT (28.9312494 41.0074023)
1057576950,41.0073539,28.9350143,4,,,,POINT (28.9350143 41.0073539)
1057576954,41.0073339,28.936662,3,,,,POINT (28.936662 41.0073339)
1057576977,41.0084017,28.9350501,4,,,,POINT (28.9350501 41.0084017)
1057576981,41.0078845,28.9350166,4,,,,POINT (28.9350166 41.0078845)
1057577107,41.0045216,28.9337967,3,,,,POINT (28.9337967 41.0045216)
1057577138,41.005563,28.9326977,4,,,,POINT (28.9326977 41.005563)
1057577319,41.0053575,28.9361708,3,,,,POINT (28.9361708 41.0053575)
1057577335,41.0056617,28.9358964,3,,,,POINT (28.9358964 41.0056617)
1057577343,41.0059116,28.9357354,3,,,,POINT (28.9357354 41.0059116)
1057577362,41.0067789,28.9349727,3,,,,POINT (28.9349727 41.0067789)
1057577381,41.0059523,28.9362364,4,,,,POINT (28.9362364 41.0059523)
1057577418,41.0068038,28.9342115,3,,,,POINT (28.9342115 41.0068038)
1057577420,41.0055301,28.934849,4,,,,POINT (28.934849 41.0055301)
1057577527,41.0054951,28.9336849,3,,,,POINT (28.9336849 41.0054951)
1057577609,41.0068229,28.9328324,3,,,,POINT (28.9328324 41.0068229)
1057577781,41.0068743,28.9312494,4,,,,POINT (28.9312494 41.0068743)
1057577916,41.0110059,28.9384594,4,,,,POINT (28.9384594 41.0110059)
1057578091,41.0082734,28.9371297,3,,,,POINT (28.9371297 41.0082734)
1057578144,41.0037764,28.9314864,3,,,,POINT (28.9314864 41.0037764)
1057578233,41.0104749,28.9382055,4,,,,POINT (28.9382055 41.0104749)
1057578234,41.0099828,28.9379749,3,,,,POINT (28.9379749 41.0099828)
1057578238,41.0078426,28.9369107,3,,,,POINT (28.9369107 41.0078426)
1058892357,41.0095551,28.9464226,3,,,,POINT (28.9464226 41.0095551)
1058892375,41.0084084,28.9463586,4,,,,POINT (28.9463586 41.0084084)
1058892382,41.0076129,28.9473351,3,,,,POINT (28.9473351 41.0076129)
1058892391,41.0087164,28.9472092,3,,,,POINT (28.9472092 41.0087164)
1058892397,41.0082412,28.9458125,3,,,,POINT (28.9458125 41.0082412)
1058892405,41.007841,28.9444541,3,,,,POINT (28.9444541 41.007841)
1058892431,41.0070539,28.946639,3,,,,POINT (28.946639 41.0070539)
1058892437,41.0069239,28.9473745,3,,,,POINT (28.9473745 41.0069239)
1058892449,41.0088028,28.9486157,3,,,,POINT (28.9486157 41.0088028)
1058892452,41.0088035,28.9492738,3,,,,POINT (28.9492738 41.0088035)
1058892455,41.008268,28.9489027,3,,,,POINT (28.9489027 41.008268)
1058892458,41.0090393,28.9481322,3,,,,POINT (28.9481322 41.0090393)
1058892473,41.0087766,28.9473605,3,,,,POINT (28.9473605 41.0087766)
1058892482,41.0092111,28.9471163,3,,,,POINT (28.9471163 41.0092111)
1058892485,41.0096191,28.9467735,3,,,,POINT (28.9467735 41.0096191)
1058892493,41.0069049,28.9493097,3,,,,POINT (28.9493097 41.0069049)
1058892495,41.007157,28.9493074,4,,,,POINT (28.9493074 41.007157)
1058892498,41.0075775,28.9493138,4,,,,POINT (28.9493138 41.0075775)
1058892500,41.0082588,28.9493311,3,,,,POINT (28.9493311 41.0082588)
1058892504,41.0085656,28.9492793,3,,,,POINT (28.9492793 41.0085656)
1058892510,41.0094296,28.9492942,3,,,,POINT (28.9492942 41.0094296)
1058892516,41.009446,28.9498292,3,,,,POINT (28.9498292 41.009446)
1058892518,41.0085661,28.9497964,3,,,,POINT (28.9497964 41.0085661)
1058892524,41.0082664,28.9487465,3,,,,POINT (28.9487465 41.0082664)
1058892526,41.0075729,28.9486897,4,,,,POINT (28.9486897 41.0075729)
1058892527,41.0070418,28.9486083,4,,,,POINT (28.9486083 41.0070418)
1058892533,41.0069785,28.9480882,3,,,,POINT (28.9480882 41.0069785)
1058892535,41.0075626,28.9480236,4,,,,POINT (28.9480236 41.0075626)
1058892538,41.0082645,28.9480111,3,,,,POINT (28.9480111 41.0082645)
1058892543,41.0089235,28.9478087,3,,,,POINT (28.9478087 41.0089235)
1058892555,41.0082723,28.948619,3,,,,POINT (28.948619 41.0082723)
1058892562,41.0091634,28.9485135,3,,,,POINT (28.9485135 41.0091634)
1058892571,41.008231,28.9515971,4,,,,POINT (28.9515971 41.008231)
1058892573,41.0076026,28.951592,4,,,,POINT (28.951592 41.0076026)
1058892575,41.0070026,28.9515882,4,,,,POINT (28.9515882 41.0070026)
1058892578,41.0064262,28.9516204,3,,,,POINT (28.9516204 41.0064262)
1058892581,41.0065561,28.9534075,3,,,,POINT (28.9534075 41.0065561)
1058892583,41.0070585,28.9524955,4,,,,POINT (28.9524955 41.0070585)
1058892586,41.0076487,28.9524622,4,,,,POINT (28.9524622 41.0076487)
1058892587,41.0082335,28.9524279,3,,,,POINT (28.9524279 41.0082335)
1058892593,41.0076795,28.9533312,3,,,,POINT (28.9533312 41.0076795)
1058892595,41.0075936,28.9501739,4,,,,POINT (28.9501739 41.0075936)
1058892606,41.0075983,28.9456421,3,,,,POINT (28.9456421 41.0075983)
1058892610,41.0080434,28.9451362,3,,,,POINT (28.9451362 41.0080434)
1058892618,41.0072168,28.9501754,3,,,,POINT (28.9501754 41.0072168)
1058892631,41.0068456,28.9471394,4,,,,POINT (28.9471394 41.0068456)
1058892638,41.0081688,28.9455406,3,,,,POINT (28.9455406 41.0081688)
1058892647,41.0095016,28.9495058,3,,,,POINT (28.9495058 41.0095016)
1058892677,41.0050253,28.9502038,3,,,,POINT (28.9502038 41.0050253)
1058892752,41.0062451,28.9501803,3,,,,POINT (28.9501803 41.0062451)
1058892764,41.0082399,28.9501701,4,,,,POINT (28.9501701 41.0082399)
1058892767,41.0082677,28.953308,3,,,,POINT (28.953308 41.0082677)
1058892795,41.0103177,28.9452837,4,,,,POINT (28.9452837 41.0103177)
1058892800,41.0098707,28.9470792,3,,,,POINT (28.9470792 41.0098707)
1058892851,41.0093265,28.945183,4,,,,POINT (28.945183 41.0093265)
1058892881,41.0048102,28.9470257,3,,,,POINT (28.9470257 41.0048102)
1058892921,41.0060234,28.950179,3,,,,POINT (28.950179 41.0060234)
1058892942,41.0051112,28.9453257,3,,,,POINT (28.9453257 41.0051112)
1058892945,41.0050219,28.9458689,3,,,,POINT (28.9458689 41.0050219)
1058892973,41.0100038,28.9505974,3,,,,POINT (28.9505974 41.0100038)
1058892974,41.010037,28.9505461,3,,,,POINT (28.9505461 41.010037)
1058892999,41.0115407,28.9483509,3,,,,POINT (28.9483509 41.0115407)
1058893007,41.0159597,28.9420004,4,crossing,,,POINT (28.9420004 41.0159597)
1058893085,41.0098363,28.9490623,4,,,,POINT (28.9490623 41.0098363)
1058893244,41.0090639,28.9531559,4,crossing,,,POINT (28.9531559 41.0090639)
1058893308,41.0120173,28.9532007,5,crossing,,,POINT (28.9532007 41.0120173)
1058893359,41.0118966,28.9533858,3,,,,POINT (28.9533858 41.0118966)
1058893412,41.0157308,28.9417777,4,crossing,,,POINT (28.9417777 41.0157308)
1058893417,41.01454,28.9435619,3,crossing,,,POINT (28.9435619 41.01454)
1058893478,41.0143777,28.9542752,3,,,,POINT (28.9542752 41.0143777)
1058893798,41.0050837,28.943082,3,,,,POINT (28.943082 41.0050837)
1058893814,41.0041298,28.94379,3,,,,POINT (28.94379 41.0041298)
1058893840,41.0033583,28.9405411,3,,,,POINT (28.9405411 41.0033583)
1058893842,41.0033326,28.940461,3,,,,POINT (28.940461 41.0033326)
1058893844,41.0032437,28.9400466,3,,,,POINT (28.9400466 41.0032437)
1058893857,41.0041036,28.9391179,3,,,,POINT (28.9391179 41.0041036)
1058893867,41.0034082,28.9421378,1,,,,POINT (28.9421378 41.0034082)
1058893893,41.0029928,28.9407527,3,,,,POINT (28.9407527 41.0029928)
1058893896,41.0029733,28.9406308,3,,,,POINT (28.9406308 41.0029733)
1058893937,41.0059853,28.938532,3,,,,POINT (28.938532 41.0059853)
1058893992,41.0069201,28.9418785,4,,,,POINT (28.9418785 41.0069201)
1058894000,41.0053139,28.9430148,3,,,,POINT (28.9430148 41.0053139)
1058894004,41.003901,28.9441842,3,,,,POINT (28.9441842 41.003901)
1058894027,41.0080927,28.9452969,3,,,,POINT (28.9452969 41.0080927)
1058894072,41.0031563,28.9476466,4,,,,POINT (28.9476466 41.0031563)
1058894080,41.0035826,28.9465006,3,,,,POINT (28.9465006 41.0035826)
1058894082,41.0037401,28.9439598,4,,,,POINT (28.9439598 41.0037401)
1058894104,41.0031746,28.9512507,3,,,,POINT (28.9512507 41.0031746)
1058894105,41.0034437,28.9522423,4,,,,POINT (28.9522423 41.0034437)
1058894107,41.0036862,28.9530862,4,,,,POINT (28.9530862 41.0036862)
1058894108,41.0035378,28.9513231,3,,,,POINT (28.9513231 41.0035378)
1058894109,41.0037069,28.9520964,4,,,,POINT (28.9520964 41.0037069)
1058894110,41.0039946,28.952899,4,,,,POINT (28.952899 41.0039946)
1058894122,41.0042815,28.9527312,4,,,,POINT (28.9527312 41.0042815)
1058894126,41.0039858,28.9519485,4,,,,POINT (28.9519485 41.0039858)
1058894129,41.0037594,28.9513993,3,,,,POINT (28.9513993 41.0037594)
1058894146,41.0069314,28.9501766,4,,,,POINT (28.9501766 41.0069314)
1058894152,41.0067535,28.9468152,3,,,,POINT (28.9468152 41.0067535)
1058894172,41.0044211,28.9448474,4,,,,POINT (28.9448474 41.0044211)
1058894180,41.0035571,28.9436898,3,,,,POINT (28.9436898 41.0035571)
1058894261,41.0041343,28.9454309,1,,,,POINT (28.9454309 41.0041343)
1058894291,41.0028899,28.9512661,3,,,,POINT (28.9512661 41.0028899)
1058894304,41.0041821,28.9518173,3,,,,POINT (28.9518173 41.0041821)
1058894308,41.0044935,28.9526093,3,,,,POINT (28.9526093 41.0044935)
1058894309,41.0046419,28.9530785,3,,,,POINT (28.9530785 41.0046419)
1058894310,41.0047029,28.9533329,4,,,,POINT (28.9533329 41.0047029)
1058894316,41.0034333,28.9532503,4,,,,POINT (28.9532503 41.0034333)
1058894325,41.0031894,28.9524158,3,,,,POINT (28.9524158 41.0031894)
1058894329,41.0030437,28.9502001,5,,,,POINT (28.9502001 41.0030437)
